Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
8251344832,"Dec 15, 2022, 1:43:25 PM",800,Run,Still bad at this race.,143,0.80,,,false,,HOKA Mach 5,,,,143.0,143.0,804.7,,5.627,,,,,,0.0,,,,,,,,,61.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,5.627,0.0,,,,,,,,,,,,,,,,,media/E4971274-CA11-4151-BB35-DBFA06700E1F.jpg
8252901844,"Dec 15, 2022, 8:02:51 PM",Afternoon Run,Run,,3557,12.88,,,false,,HOKA Mach 5,activities/8844811178.fit.gz,,,3557.0,3557.0,12879.3,4.967,3.621,129.4,320.0,121.4,154.4,9.0,0.0,,,90.0,86.0,,,,,771.0,,,,,,,,,,,,,,,,0.0,,1.0,13060.4,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.621,564.3,,,,,,,,,,,,,,,,,""
8257184113,"Dec 16, 2022, 7:59:06 PM",Afternoon Run,Run,,4299,12.88,,,false,,HOKA Mach 5,activities/8849650319.fit.gz,,,4299.0,3805.0,12881.2,5.086,3.385,118.0,289.0,121.4,154.4,8.7,0.0,,,95.0,87.0,,,,,784.0,,,,,,,,,,,,,,,,0.0,,1.0,13057.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.996,1301.8,,,,,,,,,,,,,,,,,""
8258917142,"Dec 17, 2022, 1:18:15 PM",Morning Run,Run,Legs are killing me,2814,7.68,,,false,,HOKA Mach 5,activities/8851612413.fit.gz,,,2814.0,2446.0,7684.8,4.512,3.142,81.5,203.0,107.5,147.0,7.8,0.1,,,93.0,88.0,,,,,471.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7816.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.731,0.0,,,,,,,,,,,,,,,,,""
8268219989,"Dec 19, 2022, 8:18:36 PM",30 mins stationary bike,Elliptical,"",1471,0,,,false,,,activities/8862192876.fit.gz,,,1471.0,1471.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,82.0,63.0,,,,,200.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8276211109,"Dec 21, 2022, 8:01:56 PM",Afternoon Elliptical,Elliptical,,1861,0,,,false,,,activities/8871096025.fit.gz,,,1861.0,1861.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,92.0,62.0,,,,,349.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8279990785,"Dec 22, 2022, 8:06:01 PM",Afternoon Run,Run,And I’m back,2407,8.22,,,false,,HOKA Mach 5,activities/8875316566.fit.gz,,,2407.0,2407.0,8219.1,4.297,3.415,71.9,215.0,127.2,154.4,8.9,0.0,,,89.0,85.0,,,,,492.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8306.0,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.415,704.0,,,,,,,,,,,,,,,,,""
8283445447,"Dec 23, 2022, 6:22:44 PM",Afternoon Run,Run,The cold and wind storm was miserable. Body feels like it’s going into hypothermia,11537,9.26,,,false,,HOKA Mach 5,activities/8879181327.fit.gz,,,11537.0,2751.0,9267.9,4.308,3.369,121.0,227.0,106.1,139.4,26.7,0.0,,,94.0,86.0,,,,,583.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9449.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,0.803,0.0,,,,,,,,,,,,,,,,,""
8286566644,"Dec 24, 2022, 2:12:00 PM",Rudolph run relay,Run,Won the race with Jason. Not a bad time considering my Fingers were falling off because of the 4 degree temperature and a lack of warming up.,689,3.21,,,false,,HOKA Mach 5,,,,689.0,689.0,3218.7,,4.672,,,,,,0.0,,,,,,,,,242.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.672,,,,,,,,,,,,,,,,,,""
8286601419,"Dec 24, 2022, 3:12:57 PM",Wu @Oakland mills,Run,It is 4 degrees and I’m fighting for a pie.,420,1.61,,,false,,HOKA Mach 5,,,,420.0,420.0,1609.3,,3.832,,,,,,0.0,,,,,,,,,121.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.832,0.0,,,,,,,,,,,,,,,,,""
8295407107,"Dec 26, 2022, 10:36:02 PM",Treadmlill,Run,Waited too long and got dark outside,2841,9.81,,,false,,HOKA Mach 5,,,,2841.0,2841.0,9817.0,,3.455,,,,,,0.0,,,,,,,,,739.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.455,0.0,,,,,,,,,,,,,,,,,""
8299364153,"Dec 24, 2022, 1:46:30 PM",Morning Run,Run,,249,0.84,,,false,,HOKA Mach 5,activities/8897287370.fit.gz,,,249.0,249.0,846.6,3.921,3.4,0.0,20.0,123.5,124.0,0.4,-0.1,,,95.0,89.0,,,,,49.0,,,,,,,,,,,,,,,,0.0,,1.0,845.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.4,0.0,,,,,,,,,,,,,,,,,""
8299364550,"Dec 27, 2022, 1:36:17 PM",Wu,Run,"",851,2.93,,,false,,HOKA Mach 5,activities/8897287585.fit.gz,,,851.0,851.0,2931.3,4.226,3.445,11.4,60.0,143.8,150.5,3.0,0.0,,,93.0,87.0,,,,,166.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2941.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.445,596.7,,,,,,,,,,,,,,,,,""
8299365282,"Dec 27, 2022, 2:07:56 PM",Morning Run,Run,Feels good to be working out again.,1741,4.88,,,false,,HOKA Mach 5,activities/8897288422.fit.gz,,,1741.0,1044.0,4888.7,5.964,4.683,0.0,42.0,138.7,139.1,1.0,0.0,,,98.0,90.0,,,,,235.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4890.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.808,0.0,,,,,,,,,,,,,,,,,""
8299365683,"Dec 27, 2022, 2:40:23 PM",Cd,Run,"",1398,3.40,,,false,,HOKA Mach 5,activities/8897288856.fit.gz,,,1398.0,1146.0,3408.6,3.514,2.974,28.6,57.0,137.9,150.5,10.0,0.2,,,90.0,86.0,,,,,224.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3463.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.438,1452.1,,,,,,,,,,,,,,,,,""
8302525799,"Dec 28, 2022, 1:39:12 PM",Morning Run,Run,,2408,7.53,,,false,,HOKA Mach 5,activities/8900854491.fit.gz,,,2408.0,2296.0,7533.6,3.887,3.281,69.1,147.0,127.2,154.4,9.0,0.0,,,95.0,87.0,,,,,458.0,,,,,,,,,,,,,,,,0.0,,1.0,7621.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.129,299.9,,,,,,,,,,,,,,,,,""
8311187979,"Dec 29, 2022, 7:00:00 PM",Afternoon Run,Run,Need to build speed,66,0.48,,,false,,HOKA Mach 5,,,,66.0,66.0,482.8,,7.315,,,,,,0.0,,,,,,,,,36.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,7.315,0.0,,,,,,,,,,,,,,,,,""
8311742259,"Dec 29, 2022, 3:58:37 PM",Morning Run,Run,,1181,3.22,,,false,,HOKA Mach 5,activities/8911243712.fit.gz,,,1181.0,960.0,3222.9,4.03,3.357,32.1,56.0,44.6,54.7,6.4,0.0,,,92.0,86.0,,,,,201.0,,,,,,,,,,,,,,,,0.0,,1.0,3272.8,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.729,0.0,,,,,,,,,,,,,,,,,""
8311742272,"Dec 29, 2022, 6:20:57 PM",Afternoon Run,Run,,468,1.62,,,false,,HOKA Mach 5,activities/8911243733.fit.gz,,,468.0,468.0,1622.1,4.144,3.466,10.3,33.0,46.4,51.0,5.5,0.0,,,89.0,86.0,,,,,102.0,,,,,,,,,,,,,,,,0.0,,1.0,1634.6,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.466,0.0,,,,,,,,,,,,,,,,,""
8311742281,"Dec 29, 2022, 7:17:08 PM",Afternoon Run,Run,,466,1.56,,,false,,HOKA Mach 5,activities/8911243719.fit.gz,,,466.0,466.0,1560.1,3.522,3.348,0.0,,,,0.0,0.0,,,86.0,83.0,,,,,93.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.348,0.0,,,,,,,,,,,,,,,,,""
8311742331,"Dec 29, 2022, 4:58:18 PM",Lunch Run,Run,,1173,3.22,,,false,,HOKA Mach 5,activities/8911243821.fit.gz,,,1173.0,1117.0,3220.5,3.733,2.883,44.4,69.0,34.5,60.4,11.3,0.0,,,87.0,83.0,,,,,221.0,,,,,,,,,,,,,,,,0.0,,1.0,3307.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.746,0.0,,,,,,,,,,,,,,,,,""
8311742341,"Dec 30, 2022, 1:37:46 PM",Morning Run,Run,,2795,9.66,,,false,,HOKA Mach 5,activities/8911243889.fit.gz,,,2795.0,2680.0,9661.1,4.492,3.605,106.3,171.0,121.4,154.4,8.9,0.0,,,93.0,87.0,,,,,584.0,,,,,,,,,,,,,,,,0.0,,1.0,9821.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.457,395.5,,,,,,,,,,,,,,,,,""
8316042544,"Dec 29, 2022, 5:57:00 PM",Lunch Run,Run,"",310,1.61,,,false,,HOKA Mach 5,,,,310.0,310.0,1609.3,,5.191,,,,,,0.0,,,,,,,,,121.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,5.191,0.0,,,,,,,,,,,,,,,,,""
8328239212,"Dec 31, 2022, 1:30:40 PM",Morning Run,Run,,1926,6.44,,,false,,HOKA Mach 5,activities/8930345748.fit.gz,,,1926.0,1850.0,6442.4,4.619,3.482,68.3,141.0,106.8,147.8,14.5,0.0,,,96.0,87.0,,,,,393.0,,,,,,,,,,,,,,,,0.0,,1.0,6566.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.345,656.0,,,,,,,,,,,,,,,,,""
8328239230,"Jan 2, 2023, 8:45:26 PM",Afternoon Run,Run,,3870,13.22,,,false,,HOKA Mach 5,activities/8930345830.fit.gz,,,3870.0,3716.0,13224.5,4.784,3.559,176.7,311.0,100.4,147.4,11.9,0.0,,,91.0,85.0,,,,,830.0,,,,,,,,,,,,,,,,0.0,,1.0,13523.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.417,201.4,,,,,,,,,,,,,,,,,""
8334622399,"Jan 3, 2023, 7:56:39 PM",Wu,Run,Alumni multiplying like rabbits,990,3.22,,,false,,HOKA Mach 5,activities/8937573683.fit.gz,,,990.0,953.0,3220.6,4.348,3.379,11.5,69.0,143.8,150.5,3.1,0.0,,,89.0,85.0,,,,,209.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3231.0,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.253,935.9,,,,,,,,,,,,,,,,,""
8334622641,"Jan 3, 2023, 8:31:57 PM",Afternoon Run,Run,"2k, 2x800, 2x400. Felt pretty good. Confident for New York.",1352,4.44,,,false,,HOKA Mach 5,activities/8937573960.fit.gz,,,1352.0,920.0,4440.9,6.82,4.827,0.0,49.0,137.8,139.2,0.9,0.0,,,101.0,90.0,,,,,219.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4440.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.285,38.5,,,,,,,,,,,,,,,,,""
8334622866,"Jan 3, 2023, 8:56:56 PM",Cd,Run,Helicopters destroying my feet,2325,3.22,,,false,,HOKA Mach 5,activities/8937574239.fit.gz,,,2325.0,939.0,3226.9,3.99,3.437,0.0,30.0,138.8,146.9,0.8,0.2,,,93.0,88.0,,,,,201.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3227.6,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,1.388,0.0,,,,,,,,,,,,,,,,,""
8339047906,"Jan 4, 2023, 8:02:56 PM",Afternoon Run,Run,,2996,9.21,,,false,,HOKA Mach 5,activities/8942504218.fit.gz,,,2996.0,2722.0,9210.3,5.076,3.384,97.2,252.0,121.4,154.4,12.8,0.0,,,99.0,86.0,,,,,570.0,,,,,,,,,,,,,,,,0.0,,1.0,9354.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.074,603.6,,,,,,,,,,,,,,,,,""
8339951898,"Jan 4, 2023, 8:29:00 PM",Leftover,Run,"",144,0.48,,,false,,HOKA Mach 5,,,,144.0,144.0,482.8,,3.353,,,,,,0.0,,,,,,,,,36.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.353,0.0,,,,,,,,,,,,,,,,,""
8344310212,"Jan 5, 2023, 8:01:26 PM",Afternoon Run,Run,,842,2.91,,,false,,HOKA Mach 5,activities/8948376635.fit.gz,,,842.0,842.0,2909.0,5.242,3.455,11.2,130.0,144.1,150.7,3.4,0.0,,,91.0,86.0,,,,,176.0,,,,,,,,,,,,,,,,0.0,,1.0,2919.6,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.455,228.2,,,,,,,,,,,,,,,,,""
8344310328,"Jan 5, 2023, 8:58:42 PM",Afternoon Run,Run,,955,3.22,,,false,,HOKA Mach 5,activities/8948376804.fit.gz,,,955.0,955.0,3222.4,3.819,3.374,0.0,25.0,138.8,139.1,1.6,0.0,,,87.0,84.0,,,,,201.0,,,,,,,,,,,,,,,,0.0,,1.0,3223.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.374,0.0,,,,,,,,,,,,,,,,,""
8344310365,"Jan 5, 2023, 8:30:34 PM",Afternoon Run,Run,First few laps with retirement home. Last workout before NY,1398,4.13,,,false,,HOKA Mach 5,activities/8948376791.fit.gz,,,1398.0,928.0,4137.3,7.006,4.458,0.0,0.0,138.7,139.1,1.9,0.0,,,100.0,87.0,,,,,227.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4143.8,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.959,0.0,,,,,,,,,,,,,,,,,""
8350065504,"Jan 6, 2023, 9:05:13 PM",Armory run,Run,Banked track feels nice,419,1.37,,,false,,HOKA Mach 5,activities/8954802775.fit.gz,,,419.0,419.0,1376.7,4.574,3.286,0.0,,,,0.0,0.0,,,93.0,84.0,,,,,73.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.286,0.0,,,,,,,,,,,,,,,,,""
8350065834,"Jan 6, 2023, 9:12:34 PM",NYC run,Run,Mile and 800 tmr,1566,5.10,,,false,,HOKA Mach 5,activities/8954803099.fit.gz,,,1566.0,1483.0,5105.1,6.19,3.442,50.0,94.0,5.2,53.8,23.0,1.0,,,92.0,85.0,,,,,313.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5324.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.26,0.0,,,,,,,,,,,,,,,,,""
8353561784,"Jan 7, 2023, 2:15:00 PM",Cd,Run,"",780,2.41,,,false,,HOKA Mach 5,,,,780.0,780.0,2414.0,,3.095,,,,,,0.0,,,,,,,,,182.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.095,0.0,,,,,,,,,,,,,,,,,""
8359107546,"Jan 7, 2023, 3:22:01 PM",Hispanic Games mile,Run,No improvement from the last 3 weeks. Pretty disappointed.,302,1.61,,,false,,HOKA Mach 5,,,,302.0,302.0,1609.4,,5.329,,,,,,0.0,,,,,,,,,121.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,5.329,0.0,,,,,,,,,,,,,,,,,""
8359125342,"Jan 7, 2023, 10:26:08 PM",Hispanic Games 800,Run,Spike came untied as soon as I started. Still not a great way to end the race.,141,0.80,,,false,,HOKA Mach 5,,,,141.0,141.0,804.7,,5.707,,,,,,0.0,,,,,,,,,61.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.707,,,,,,,,,,,,,,,,,,""
8359137192,"Jan 7, 2023, 1:06:36 PM",Morning Run,Run,,645,2.10,,,false,,HOKA Mach 5,activities/8965027100.fit.gz,,,645.0,629.0,2103.7,6.21,3.344,7.2,226.0,53.7,57.9,3.3,0.0,,,88.0,85.0,,,,,145.0,,,,,,,,,,,,,,,,0.0,,1.0,2106.4,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.262,0.0,,,,,,,,,,,,,,,,,""
8359137787,"Jan 7, 2023, 9:13:52 PM",Afternoon Run,Run,,845,2.69,,,false,,HOKA Mach 5,activities/8965027807.fit.gz,,,845.0,809.0,2691.9,7.662,3.327,13.1,553.0,53.7,57.8,3.5,0.0,,,91.0,86.0,,,,,180.0,,,,,,,,,,,,,,,,0.0,,1.0,2699.2,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.186,0.0,,,,,,,,,,,,,,,,,""
8359138484,"Jan 7, 2023, 10:56:09 PM",Afternoon Run,Run,,682,2.30,,,false,,HOKA Mach 5,activities/8965028620.fit.gz,,,682.0,673.0,2305.6,13.355,3.426,14.9,343.0,53.5,57.8,6.0,0.0,,,91.0,87.0,,,,,138.0,,,,,,,,,,,,,,,,0.0,,1.0,2321.2,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.381,0.0,,,,,,,,,,,,,,,,,""
8371416794,"Jan 8, 2023, 6:31:05 PM",Running down to the library,Run,"",882,2.89,,,false,,HOKA Mach 5,activities/8978674121.fit.gz,,,882.0,862.0,2893.9,3.846,3.357,41.2,73.0,106.0,125.1,7.6,-0.2,,,92.0,87.0,,,,,174.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2954.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.281,31.7,,,,,,,,,,,,,,,,,""
8371418111,"Jan 9, 2023, 8:04:03 PM",Progression ,Run,Took Jason’s soul,2554,9.68,,,false,,HOKA Mach 5,activities/8978675552.fit.gz,,,2554.0,2533.0,9683.5,5.094,3.823,111.7,243.0,105.6,147.3,8.0,0.0,,,95.0,87.0,,,,,561.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9841.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.792,1298.5,,,,,,,,,,,,,,,,,""
8371418186,"Jan 9, 2023, 8:57:20 PM",4x200,Run,"",330,0.81,,,false,,HOKA Mach 5,activities/8978675618.fit.gz,,,330.0,157.0,816.4,7.678,5.2,0.0,0.0,137.9,139.5,1.7,-0.2,,,109.0,98.0,,,,,24.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,814.2,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.474,0.0,,,,,,,,,,,,,,,,,""
8371418229,"Jan 9, 2023, 9:05:59 PM",Cd,Run,"",258,0.80,,,false,,HOKA Mach 5,activities/8978675705.fit.gz,,,258.0,258.0,807.0,3.466,3.128,0.0,1.0,138.8,139.1,1.7,0.0,,,92.0,88.0,,,,,50.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,807.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.128,0.0,,,,,,,,,,,,,,,,,""
8371418667,"Jan 10, 2023, 7:57:50 PM",Wu,Run,"",987,3.21,,,false,,HOKA Mach 5,activities/8978676187.fit.gz,,,987.0,949.0,3212.9,5.088,3.386,11.1,67.0,144.1,150.7,4.5,0.0,,,90.0,87.0,,,,,201.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3224.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.255,368.7,,,,,,,,,,,,,,,,,""
8371460717,"Jan 10, 2023, 8:27:26 PM",Fartlek,Run,"90 sec on, 45 off. On intervals were sub 6 and felt great.",1568,6.44,,,false,,HOKA Mach 5,activities/8978722844.fit.gz,,,1568.0,1568.0,6441.2,5.706,4.108,91.7,127.0,126.1,147.3,21.7,0.1,,,104.0,86.0,,,,,381.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6678.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,4.108,5587.7,,,,,,,,,,,,,,,,,""
8371460912,"Jan 10, 2023, 9:02:36 PM",Cd,Run,"",981,3.22,,,false,,HOKA Mach 5,activities/8978723063.fit.gz,,,981.0,981.0,3225.6,3.878,3.288,0.0,20.0,137.8,139.3,1.9,0.0,,,93.0,90.0,,,,,213.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3229.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.288,0.0,,,,,,,,,,,,,,,,,""
8376914448,"Jan 11, 2023, 8:02:29 PM",Afternoon Run,Run,,3035,9.76,,,false,,HOKA Mach 5,activities/8984747061.fit.gz,,,3035.0,2909.0,9767.1,4.263,3.358,69.3,184.0,127.5,154.8,9.0,-0.1,,,95.0,87.0,,,,,600.0,,,,,,,,,,,,,,,,0.0,,1.0,9837.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.218,902.0,,,,,,,,,,,,,,,,,""
8382749901,"Jan 12, 2023, 7:57:16 PM",Wu,Run,Why is this path so far,1415,4.15,,,false,,HOKA Mach 5,activities/8991172932.fit.gz,,,1415.0,1202.0,4154.5,6.15,3.456,35.3,120.0,106.8,147.9,8.4,-0.9,,,98.0,87.0,,,,,245.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4162.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.936,475.5,,,,,,,,,,,,,,,,,""
8382750231,"Jan 12, 2023, 8:23:02 PM",Hills,Run,3x EMH,1299,4.49,,,false,,HOKA Mach 5,activities/8991173341.fit.gz,,,1299.0,1299.0,4494.4,6.926,3.46,139.1,214.0,109.8,127.8,10.1,0.4,,,99.0,86.0,,,,,288.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4878.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.46,0.0,,,,,,,,,,,,,,,,,""
8382750538,"Jan 12, 2023, 8:51:29 PM",Cd,Run,"",1033,3.30,,,false,,HOKA Mach 5,activities/8991173662.fit.gz,,,1033.0,1033.0,3306.4,3.816,3.201,52.4,84.0,106.8,147.9,14.2,0.6,,,91.0,87.0,,,,,222.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3434.4,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.201,415.1,,,,,,,,,,,,,,,,,""
8386925054,"Jan 13, 2023, 7:58:49 PM",Easy,Run,Felt great and progressed a bit.,2773,9.66,,,false,,HOKA Mach 5,activities/8995798254.fit.gz,,,2773.0,2650.0,9661.1,5.244,3.646,107.4,202.0,120.9,154.8,9.1,0.0,,,96.0,88.0,,,,,570.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9827.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.484,878.6,,,,,,,,,,,,,,,,,""
8401220634,"Jan 14, 2023, 1:28:16 PM",Morning Run,Run,,3053,9.66,,,false,,HOKA Mach 5,activities/9011852047.fit.gz,,,3053.0,2918.0,9660.6,4.812,3.311,107.1,195.0,120.9,154.8,8.9,0.0,,,93.0,87.0,,,,,586.0,,,,,,,,,,,,,,,,0.0,,1.0,9821.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.164,690.6,,,,,,,,,,,,,,,,,""
8401220670,"Jan 16, 2023, 2:22:43 PM",Morning Run,Run,,274,0.80,,,false,,HOKA Mach 5,activities/9011852150.fit.gz,,,274.0,274.0,808.1,3.261,2.949,0.0,12.0,137.8,139.3,2.0,0.2,,,96.0,91.0,,,,,52.0,,,,,,,,,,,,,,,,0.0,,1.0,811.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.949,0.0,,,,,,,,,,,,,,,,,""
8401220689,"Jan 16, 2023, 1:09:58 PM",Morning Run,Run,,2876,9.66,,,false,,HOKA Mach 5,activities/9011852122.fit.gz,,,2876.0,2714.0,9667.7,4.339,3.562,114.8,154.0,106.0,147.0,7.7,0.0,,,93.0,87.0,,,,,575.0,,,,,,,,,,,,,,,,0.0,,1.0,9818.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.362,1148.8,,,,,,,,,,,,,,,,,""
8401220709,"Jan 16, 2023, 2:08:46 PM",Morning Run,Run,,375,0.81,,,false,,HOKA Mach 5,activities/9011852200.fit.gz,,,375.0,151.0,815.1,7.016,5.398,0.0,5.0,137.9,139.4,1.6,-0.2,,,104.0,96.0,,,,,31.0,,,,,,,,,,,,,,,,0.0,,1.0,812.4,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.174,0.0,,,,,,,,,,,,,,,,,""
8408498957,"Jan 17, 2023, 7:59:41 PM",Wu,Run,"",1222,3.78,,,false,,HOKA Mach 5,activities/9019835078.fit.gz,,,1222.0,1146.0,3787.2,4.132,3.305,51.3,87.0,117.9,143.5,8.3,0.0,,,89.0,85.0,,,,,230.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3865.3,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.099,0.0,,,,,,,,,,,,,,,,,""
